"provider_name","provider_addloc","notes","notes_es","email","web_link","address","city","state","zip","lat","lon","last_update","updated_by","status","med_testing","med_primary_care","med_pediatrics","med_senior","med_women","med_urgent_care","med_dental","med_vision","med_pharmacy","med_mental_health","med_hotline","med_addiction","med_domestic_violence","legal_housing","legal_worker_protection","legal_healthcare","legal_immigration","legal_criminal","legal_domviolence","legal_contracts","legal_protester_defense","fin_grocery","fin_housing","fin_legal","fin_medical","fin_utilities","dv_medical","dv_mental_health","dv_housing","dv_legal","dv_crisis","dv_referrals","SNAP","WIC","public","children","homeless","uninsured","residents","immigrants","low_income","women","disabled","native_american","seniors","accepts_medical","discount_medical","must_show_id","free","sliding_scale","financial_assistance","contact","temp_closed","delivery","curbside_pickup","drive_thru","in_person","telehealth","telelegal","call_in_advance","alameda","san_francisco","contra_costa","santa_clara","san_mateo","solano","sonoma","napa","santa_cruz","san_benito","sacramento","farmers_market","meal_student","free_groceries","bob","mon","tues","wed","thr","fri","sat","sun","resource"
"Mayfair Community Center","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","2039 Kammerer Avenue San Jose"," San Jose","CA",95116,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"West Valley Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1243 San Tomas Aquino Road San Jose"," San Jose","CA",95117,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Vineland Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1450 Blossom Hill Road San Jose"," San Jose","CA",95118,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"San Andreas Regional Center","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","200 San Jose"," San Jose","CA",95119,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"VTA Park and Ride – Santa Teresa StationSanta Teresa @ Miyuki Drive, San Jose, CA ","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","","","","","","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Almaden Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","6445 Camden Avenue San Jose"," San Jose","CA",95120,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Almaden Neighborhood Church","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","19550 McKean Road San Jose"," San Jose","CA",95120,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Hillview Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1600 Hopkins Drive San Jose"," San Jose","CA",95122,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"South Valley YMCA","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","5632 Santa Teresa Boulevard San Jose"," San Jose","CA",95123,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Southside Community Center","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","5585 Cottle Road San Jose"," San Jose","CA",95123,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Cambrian School District","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","4115 Jacksol Drive San Jose"," San Jose","CA",95124,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Campbell Union High School District","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","3235 Union Avenue San Jose"," San Jose","CA",95124,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Union Elementary School District","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","5175 Union Avenue San Jose"," San Jose","CA",95124,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Hammer Montessori at Galarza Elementary School","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1610 Bird Avenue San Jose"," San Jose","CA",95125,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Willow Glen Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1157 Minnesota Avenue San Jose"," San Jose","CA",95125,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Rose Garden Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1580 Naglee Avenue San Jose"," San Jose","CA",95126,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Alum Rock Union School District","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","2930 Gay Avenue San Jose"," San Jose","CA",95127,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Dr Roberto Cruz Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","3090 Alum Rock Avenue San Jose"," San Jose","CA",95127,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"San Jose City College (@ Student Center)","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","2100 Moorpark Avenue San Jose"," San Jose","CA",95128,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Valley Medical Center Valley Specialty Center","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","751 South Bascom Avenue San Jose"," San Jose","CA",95128,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Forest Hill Elementary School","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","4450 McCoy Avenue San Jose"," San Jose","CA",95130,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Moreland School District","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","4711 Campbell Avenue San Jose"," San Jose","CA",95130,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Brooktree Elementary School","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1781 Olive Tree Drive San Jose"," San Jose","CA",95131,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Orchard School District","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","921 Fox Lane San Jose"," San Jose","CA",95131,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Berryessa Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","3355 Noble Avenue San Jose"," San Jose","CA",95132,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"VTA Park and Ride – Hostetter StationNorth Capitol Avenue @ Camino Del Rey, San Jose, CA ","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","","","","","","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Educational Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1772 Educational Park Drive San Jose"," San Jose","CA",95133,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Evergreen Valley College (Lot ","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","4750 San Felipe Road San Jose"," San Jose","CA",95135,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Village Square Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","4001 Evergreen Village Square San Jose"," San Jose","CA",95135,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Pearl Avenue Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","4270 Pearl Avenue San Jose"," San Jose","CA",95136,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"VTA Park and Ride - Capitol StationWest Capitol Expressway @ Highway ","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","87 San Jose"," San Jose","CA",95136,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Evergreen Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","2635 Aborn Road San Jose"," San Jose","CA",95148,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Evergreen Valley High School","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","3300 Quimby Road San Jose"," San Jose","CA",95148,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Mount Pleasant School District","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","3434 Marten Avenue San Jose"," San Jose","CA",95148,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Biblioteca Latinoamericana Branch Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","921 South First Street San Jose"," San Jose","CA",95110,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"SAP Center at San Jose","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","525 W Santa Clara Street San Jose"," San Jose","CA",95113,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Santa Clara City Hall – Outside City Clerk Office","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1500 Warburton Avenue Santa Clara"," Santa Clara","CA",95050,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Santa Clara County Traffic Court","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1095 Homestead Road Santa Clara"," Santa Clara","CA",95050,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Briarwood Elementary School","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","1930 Townsend Avenue Santa Clara"," Santa Clara","CA",95051,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Central Park Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","2635 Homestead Road Santa Clara"," Santa Clara","CA",95051,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Kona Kai Swim Club","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","680 Hubbard Avenue Santa Clara"," Santa Clara","CA",95051,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Mission College (Student drop off)","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","3000 Mission College Boulevard Santa Clara"," Santa Clara","CA",95054,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Saratoga City Hall – Outside City Clerk Office","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","13777 Fruitvale Avenue Saratoga"," Saratoga","CA",95070,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Saratoga Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","13650 Saratoga Avenue Saratoga"," Saratoga","CA",95070,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"West Valley College (Fox Center)","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","14000 Fruitvale Avenue Saratoga"," Saratoga","CA",95070,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Sunnyvale City Hall – Outside City Finance Office","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","456 West Olive Avenue Sunnyvale"," Sunnyvale","CA",94086,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
"Sunnyvale Public Library","","Drop off your election voting ballot at this location between October 5 and November 3! Thank you for doing your civic duty!","","","https://www.sccgov.org/sites/rov/VBM/Pages/VoteEarly.aspx ","665 West Olive Avenue Sunnyvale"," Sunnyvale","CA",94086,"","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","",""
